2023-12-25 23:12:331 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 16:01:462 INFO  HomePage :156 - Scroll up to (0,0)
2024-01-02 16:01:475 INFO  HomePage :185 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (99837779473b60cdc54e6b5b549680b3)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 16:01:682 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 16:01:265 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 16:01:283 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 16:01:488 INFO  LoginPage :78 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 16:01:545 INFO  LoginPage :80 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //input[@placeholder='Password']]
2024-01-02 16:01:951 INFO  LoginPage :93 - Clicking on Login button : [[ChromeDriver: chrome on windows (1484876a8165f9fb5295deb8bb92a641)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 16:01:605 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 16:01:699 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 16:01:710 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 16:01:843 INFO  LoginPage :78 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 16:01:891 INFO  LoginPage :80 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //input[@placeholder='Password']]
2024-01-02 16:01:285 INFO  LoginPage :93 - Clicking on Login button : [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 16:01:298 INFO  LoginPage :63 - Getting text for invalid credentials while login : [[ChromeDriver: chrome on windows (f24bd253b91069a5bd90b323f7aa3170)] -> xpath: //p[normalize-space()='Your email or password is incorrect!']]
2024-01-02 16:01:487 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 16:01:441 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 16:01:591 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 16:01:713 INFO  LoginPage :78 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 16:01:778 INFO  LoginPage :80 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //input[@placeholder='Password']]
2024-01-02 16:01:430 INFO  LoginPage :93 - Clicking on Login button : [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 16:01:443 INFO  HomePage :98 - Getting text from login page : [[ChromeDriver: chrome on windows (e13a91587b4ec971292b3e02c75bc5e2)] -> xpath: //li[10]//a[1]]
2024-01-02 16:01:226 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 16:01:304 INFO  HomePage :191 - Clicking on products tab : [[ChromeDriver: chrome on windows (c529d98d1923b30386b701e06ec8e530)] -> xpath: //a[@href='/products']]
2024-01-02 16:01:210 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 16:01:267 INFO  HomePage :191 - Clicking on products tab : [[ChromeDriver: chrome on windows (13037ced30b31361f7117b006310e59f)] -> xpath: //a[@href='/products']]
2024-01-02 17:01:866 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 17:01:269 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 17:01:587 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 17:01:611 INFO  LoginPage :60 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 17:01:697 INFO  LoginPage :85 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //input[@placeholder='Name']]
2024-01-02 17:01:780 INFO  LoginPage :87 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 17:01:200 INFO  LoginPage :96 - Clicking on Signup button : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 17:01:225 INFO  SignupPage :172 - Getting Enter Account Information text : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //b[normalize-space()='Enter Account Information']]
2024-01-02 17:01:281 INFO  SignupPage :108 - Selecting radio button against Mrs.
2024-01-02 17:01:335 INFO  SignupPage :112 - Sending John to password field
2024-01-02 17:01:423 INFO  SignupPage :115 - Selecting 14 from Day dropdown in DOB
2024-01-02 17:01:497 INFO  SignupPage :117 - Selecting January from Month dropdown in DOB
2024-01-02 17:01:564 INFO  SignupPage :119 - Selecting 1980 from Year dropdown in DOB
2024-01-02 17:01:632 INFO  SignupPage :122 - Sending John to First Name field
2024-01-02 17:01:693 INFO  SignupPage :124 - Sending Bondy to Last Name field
2024-01-02 17:01:766 INFO  SignupPage :126 - Sending Rugby Avenue to Address1 field
2024-01-02 17:01:843 INFO  SignupPage :129 - Sending Lalbaugh to Address2 field
2024-01-02 17:01:899 INFO  SignupPage :131 - Selecting India from Country dropdown
2024-01-02 17:01:956 INFO  SignupPage :133 - Sending Gujarat to State field
2024-01-02 17:01:22 INFO  SignupPage :136 - Sending Ahemadabad to City field
2024-01-02 17:01:83 INFO  SignupPage :138 - Sending 395001 to Zipcode field
2024-01-02 17:01:190 INFO  SignupPage :141 - Sending 09584258345 to Mobile Number field
2024-01-02 17:01:252 INFO  SignupPage :178 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //input[@id='newsletter']]
2024-01-02 17:01:304 INFO  SignupPage :183 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //input[@id='optin']]
2024-01-02 17:01:272 INFO  SignupPage :157 - Clicking on create account button : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-02 17:01:295 INFO  SignupPage :162 - Getting account created message : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-02 17:01:191 INFO  SignupPage :168 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 17:01:219 INFO  HomePage :98 - Getting text from login page : [[ChromeDriver: chrome on windows (b6083882c908272cc841f658a11f93f8)] -> xpath: //li[10]//a[1]]
2024-01-02 17:01:684 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 17:01:366 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 17:01:389 INFO  LoginPage :60 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 17:01:524 INFO  LoginPage :85 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //input[@placeholder='Name']]
2024-01-02 17:01:657 INFO  LoginPage :87 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 17:01:299 INFO  LoginPage :96 - Clicking on Signup button : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 17:01:320 INFO  SignupPage :172 - Getting Enter Account Information text : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //b[normalize-space()='Enter Account Information']]
2024-01-02 17:01:383 INFO  SignupPage :108 - Selecting radio button against Mrs.
2024-01-02 17:01:442 INFO  SignupPage :112 - Sending John to password field
2024-01-02 17:01:533 INFO  SignupPage :115 - Selecting 14 from Day dropdown in DOB
2024-01-02 17:01:612 INFO  SignupPage :117 - Selecting January from Month dropdown in DOB
2024-01-02 17:01:691 INFO  SignupPage :119 - Selecting 1980 from Year dropdown in DOB
2024-01-02 17:01:741 INFO  SignupPage :122 - Sending John to First Name field
2024-01-02 17:01:798 INFO  SignupPage :124 - Sending Bondy to Last Name field
2024-01-02 17:01:877 INFO  SignupPage :126 - Sending Rugby Avenue to Address1 field
2024-01-02 17:01:940 INFO  SignupPage :129 - Sending Lalbaugh to Address2 field
2024-01-02 17:01:12 INFO  SignupPage :131 - Selecting India from Country dropdown
2024-01-02 17:01:75 INFO  SignupPage :133 - Sending Gujarat to State field
2024-01-02 17:01:143 INFO  SignupPage :136 - Sending Ahemadabad to City field
2024-01-02 17:01:204 INFO  SignupPage :138 - Sending 395001 to Zipcode field
2024-01-02 17:01:275 INFO  SignupPage :141 - Sending 09584258345 to Mobile Number field
2024-01-02 17:01:317 INFO  SignupPage :178 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //input[@id='newsletter']]
2024-01-02 17:01:361 INFO  SignupPage :183 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //input[@id='optin']]
2024-01-02 17:01:346 INFO  SignupPage :157 - Clicking on create account button : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-02 17:01:366 INFO  SignupPage :162 - Getting account created message : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-02 17:01:880 INFO  SignupPage :168 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 17:01:900 INFO  HomePage :98 - Getting text from login page : [[ChromeDriver: chrome on windows (b87295cfefa14a0e7a07d316a4f79a64)] -> xpath: //li[10]//a[1]]
2024-01-02 17:01:263 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 17:01:583 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 17:01:607 INFO  LoginPage :60 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 17:01:700 INFO  LoginPage :85 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //input[@placeholder='Name']]
2024-01-02 17:01:797 INFO  LoginPage :87 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 17:01:24 INFO  LoginPage :96 - Clicking on Signup button : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 17:01:90 INFO  SignupPage :172 - Getting Enter Account Information text : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //b[normalize-space()='Enter Account Information']]
2024-01-02 17:01:147 INFO  SignupPage :108 - Selecting radio button against Mrs.
2024-01-02 17:01:199 INFO  SignupPage :112 - Sending John to password field
2024-01-02 17:01:280 INFO  SignupPage :115 - Selecting 14 from Day dropdown in DOB
2024-01-02 17:01:350 INFO  SignupPage :117 - Selecting January from Month dropdown in DOB
2024-01-02 17:01:415 INFO  SignupPage :119 - Selecting 1980 from Year dropdown in DOB
2024-01-02 17:01:468 INFO  SignupPage :122 - Sending John to First Name field
2024-01-02 17:01:522 INFO  SignupPage :124 - Sending Bondy to Last Name field
2024-01-02 17:01:591 INFO  SignupPage :126 - Sending Rugby Avenue to Address1 field
2024-01-02 17:01:651 INFO  SignupPage :129 - Sending Lalbaugh to Address2 field
2024-01-02 17:01:714 INFO  SignupPage :131 - Selecting India from Country dropdown
2024-01-02 17:01:752 INFO  SignupPage :133 - Sending Gujarat to State field
2024-01-02 17:01:815 INFO  SignupPage :136 - Sending Ahemadabad to City field
2024-01-02 17:01:906 INFO  SignupPage :138 - Sending 395001 to Zipcode field
2024-01-02 17:01:967 INFO  SignupPage :141 - Sending 09584258345 to Mobile Number field
2024-01-02 17:01:20 INFO  SignupPage :178 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //input[@id='newsletter']]
2024-01-02 17:01:77 INFO  SignupPage :183 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //input[@id='optin']]
2024-01-02 17:01:649 INFO  SignupPage :157 - Clicking on create account button : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-02 17:01:670 INFO  SignupPage :162 - Getting account created message : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-02 17:01:411 INFO  SignupPage :168 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 17:01:437 INFO  HomePage :98 - Getting text from login page : [[ChromeDriver: chrome on windows (045b0528e8e6239c37f18c0cb441974a)] -> xpath: //li[10]//a[1]]
2024-01-02 17:01:222 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 17:01:854 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 17:01:872 INFO  LoginPage :60 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 17:01:947 INFO  LoginPage :85 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //input[@placeholder='Name']]
2024-01-02 17:01:22 INFO  LoginPage :87 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 17:01:649 INFO  LoginPage :96 - Clicking on Signup button : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 17:01:670 INFO  SignupPage :172 - Getting Enter Account Information text : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //b[normalize-space()='Enter Account Information']]
2024-01-02 17:01:725 INFO  SignupPage :108 - Selecting radio button against Mrs.
2024-01-02 17:01:778 INFO  SignupPage :112 - Sending John to password field
2024-01-02 17:01:867 INFO  SignupPage :115 - Selecting 14 from Day dropdown in DOB
2024-01-02 17:01:942 INFO  SignupPage :117 - Selecting January from Month dropdown in DOB
2024-01-02 17:01:04 INFO  SignupPage :119 - Selecting 1980 from Year dropdown in DOB
2024-01-02 17:01:53 INFO  SignupPage :122 - Sending John to First Name field
2024-01-02 17:01:104 INFO  SignupPage :124 - Sending Bondy to Last Name field
2024-01-02 17:01:166 INFO  SignupPage :126 - Sending Rugby Avenue to Address1 field
2024-01-02 17:01:222 INFO  SignupPage :129 - Sending Lalbaugh to Address2 field
2024-01-02 17:01:270 INFO  SignupPage :131 - Selecting India from Country dropdown
2024-01-02 17:01:327 INFO  SignupPage :133 - Sending Gujarat to State field
2024-01-02 17:01:417 INFO  SignupPage :136 - Sending Ahemadabad to City field
2024-01-02 17:01:471 INFO  SignupPage :138 - Sending 395001 to Zipcode field
2024-01-02 17:01:535 INFO  SignupPage :141 - Sending 09584258345 to Mobile Number field
2024-01-02 17:01:573 INFO  SignupPage :178 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //input[@id='newsletter']]
2024-01-02 17:01:611 INFO  SignupPage :183 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //input[@id='optin']]
2024-01-02 17:01:413 INFO  SignupPage :157 - Clicking on create account button : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-02 17:01:429 INFO  SignupPage :162 - Getting account created message : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-02 17:01:903 INFO  SignupPage :168 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 17:01:918 INFO  HomePage :98 - Getting text from login page : [[ChromeDriver: chrome on windows (b05dfda3448f122281148cd4077241d2)] -> xpath: //li[10]//a[1]]
2024-01-02 17:01:930 INFO  HomePage :104 - Getting Home Page URL : 
2024-01-02 17:01:480 INFO  HomePage :91 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 17:01:506 INFO  LoginPage :60 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 17:01:593 INFO  LoginPage :85 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //input[@placeholder='Name']]
2024-01-02 17:01:686 INFO  LoginPage :87 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 17:01:215 INFO  LoginPage :96 - Clicking on Signup button : [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 17:01:246 INFO  SignupPage :172 - Getting Enter Account Information text : [[ChromeDriver: chrome on windows (bacab6d777fbaa74ec7d8fa9488c6b14)] -> xpath: //b[normalize-space()='Enter Account Information']]
2024-01-02 17:01:307 INFO  SignupPage :108 - Selecting radio button against Mrs.
2024-01-02 17:01:369 INFO  SignupPage :112 - Sending John to password field
2024-01-02 17:01:464 INFO  SignupPage :115 - Selecting 14 from Day dropdown in DOB
2024-01-02 17:01:564 INFO  SignupPage :117 - Selecting January from Month dropdown in DOB
